the_geom,address_full,close_time,open_time,food_type,food_description,fixed_or_moving,locations_description,cuisine_origin,cartodb_id,average_price_rmb,semester,taste,vendor_origin,cleanliness,notes,employment,photo_url
0101000020E6100000766B990CC7615E402C82FFAD643B3F40,"355 Weifang Road, Pudong",9:00 AM,5:30 AM,Soy Milk and Tender Tofu,N/A,Moving,Near yuanzhu neighborhood.,Ancient China,119,2,Spring 2016,4,Shanghai,4,"They sell both salty and sweet silken tofu. Within the salty one, they can put dried sea-tangle and dried little shrimp as toppings. They said they sell the food in such a low price because they have to compete with another stand which also sells silken tofu. You can choose to add spicy sauce or not as well.",N/A,"<IMG SRC=""https://web.fulcrumapp.com/shares/3f97b78e5ae90a62/photos/778190dd-831e-47d2-a94a-b4bca0155eb4"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000E200FA7DFF595E404051D9B0A63A3F40,"3712 North Zhongshan Road, Putuo",10:00 AM,5:30 AM,Rice ball,"Breakfast stand, selling fried dough and rice ball.",Fixed,In front of malatang.,Taiwanese cursine+Chinese breakfast,120,5,Spring 2016,4.5,Anhui,4,"The special double fried dough is crispy and it really add flavor to the rice ball. People can choose different ingredients for the rice ball, including salted duck egg, overeasy egg, ham, salted vegetable, but you can also order the fresh fried dough to put it in. The vendor recommend to eat the rice ball with soy milk.",N/A,"<IMG SRC=""https://web.fulcrumapp.com/shares/3f97b78e5ae90a62/photos/432eddce-6263-43a2-92c6-38bcde7b4792"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000A245B6F3FD595E40C8091346B33A3F40,"3712 North Zhongshan Road, Putuo",9:00 PM,5:30 AM,Pancake (with special sauce),Harbin Pancake.,Fixed,Next to the malatang.,Northeastern China,121,5,Spring 2016,4.5,Heilongjiang ,4.5,Pancake with the special northeastern Chinese soy bean sauce is pretty delicious. The minimum price to sale is 2 kuai.,N/A,"<IMG SRC=""https://web.fulcrumapp.com/shares/3f97b78e5ae90a62/photos/03643e28-8990-4443-b29a-035b5c4c3421"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000C6A86BED7D5E5E4002D4D4B2B53A3F40,"118 South Yunnan Road, Huangpu",10:00 AM,5:00 AM,Fried Rice Cake,N/A,Fixed,Next to ICBC bank.,N/A,122,7,Spring 2016,3,N/A,4,"It is relatively oily for  people not used to deep fried food. The flavour is a little bland for foreigners, really tasty for locals.",N/A,"<IMG SRC=""https://web.fulcrumapp.com/shares/3f97b78e5ae90a62/photos/1a7483d1-5c10-4f4c-9952-89596833233e"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000DAE731CA335E5E40CC457C2766353F40,"820 Liyuan Road, Huangpu",4:00 AM,11:50 PM,Duck neck,Very spicy.,Fixed,Outside a net bar.,Hubei,153,15,Spring 2016,4,Hubei,4,N/A,N/A,"<IMG SRC=""https://web.fulcrumapp.com/shares/3f97b78e5ae90a62/photos/f3cb2649-816b-4ebe-a99c-bf07c3501990"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000AED9CA4BFE595E40F46C567DAE3A3F40,"3724 North Zhongshan Road, Putuo",9:00 PM,5:30 AM,Meat in Baked Bun,Breakfast stand selling meat in baked bun.,Fixed,On the right side of the Lianhua Supermarket.,Shaanxi Cuisine,123,8,Spring 2016,5,Anhui,4.5,"The sauce of the meat is really delicious! Also there are pancakes with leek to sale, which the vendor says it's from local Shanghai cuisine. They also sell Porridge for breakfast. Popular breakfast among ECNU students. Provide delivery service.",N/A,"<IMG SRC=""https://web.fulcrumapp.com/shares/3f97b78e5ae90a62/photos/f07a3fe6-5fbb-4260-84ef-e542a53de1e8"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000C4263273815F5E402330D637302D3F40,"183 Changli Road, Pudong",12:00 AM,1:00 PM,Fried Squid,N/A,Moving,N/A,General China,124,20,Spring 2016,3.8,Anhui ,2.5,N/A,N/A,"<IMG SRC=""https://web.fulcrumapp.com/shares/3f97b78e5ae90a62/photos/a8c7e700-001a-431f-900e-f93142eae874"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000E6B2D1393F5F5E40E7C3B304192D3F40,"124 Licheng Road, Pudong",11:30 PM,10:00 AM,Stinky Tofu,N/A,Fixed,N/A,Hunan,125,5,Spring 2016,3,Shanghai,3,"The localization of the stinky tofu can be seen in the vendor's sign shown in the photo. Although the food originated in Hunan, the vendor advertises it as Pudong's own version of stinky tofu. ",N/A,"<IMG SRC=""https://web.fulcrumapp.com/shares/3f97b78e5ae90a62/photos/4fe71258-b9ca-4851-b8c0-8b410f308ac1"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000787E5182FE5C5E40630AD6389B363F40,"223 South Xiangyang Road, Huangpu",6:00 PM,3:00 AM,Chinese Snacks of Dried Rice ,N/A,Fixed,N/A,Shanghai,127,18,Spring 2016,3.7,Anhui,4.6,N/A,N/A,"<IMG SRC=""https://web.fulcrumapp.com/shares/3f97b78e5ae90a62/photos/637bb140-cde2-45e7-8194-554623322036"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E610000087C43D963E5F5E40F48AA71E692C3F40,"124 Licheng Road, Pudong",11:00 PM,11:00 AM,Pig Ribs,N/A,Fixed,All the street food share one location because they are along the front of the same building.,General China,128,12.5,Spring 2016,4.5,Hebei,3,"The vendors have their own stores, and they just make stands in front of their stores. Out of the five foods chosen in the Changli Road area, we all especially enjoyed the ribs!",N/A,"<IMG SRC=""https://web.fulcrumapp.com/shares/3f97b78e5ae90a62/photos/1b748476-8476-4503-bea0-916f6efa6d75"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000DD5D6743FE5D5E40B492567C43353F40,"Taikang Road, Huangpu",12:00 AM,10:30 PM,Jianbing/Pancake,"A kind of ""Chinese pizza"" with special sauce.",Moving,Closed to subway station and Starbucks.,Shandong,129,10,Spring 2016,5,Shanghai,4,One whole piece is 20rmb. 1/4piece is 10rmb.,N/A,"<IMG SRC=""https://web.fulcrumapp.com/shares/3f97b78e5ae90a62/photos/06583328-ce0d-45b9-bbcf-7cad369239c7%2C2a0847cf-8567-4f47-8caf-e84621fd3a11%2C12ed77ba-052c-4ebe-a341-1934a99e8305%2Cce9d02fa-e221-4c56-9af2-3b69495bff0a"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E61000002FDD2406815E5E404776A565A43A3F40,"563-611 South Shaanxi Road, Huangpu",1:00 AM,10:00 PM,Fried Rice or Noodles,Fried noodles or rice with all kinds of meat and vegetables.,Fixed,Crossroad of South Guangxi Road and South Yunnan Road.,Shanghai,130,30,Spring 2016,3,Shanghai,2,The hot pepper is spicy (you can ask the venders to to add). The viscera are not fresh. The fried noodle is too oily (you can ask the venders to add less oil),N/A,"<IMG SRC=""https://web.fulcrumapp.com/shares/3f97b78e5ae90a62/photos/49d69331-d65e-42b4-aad8-7119917f9777"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E61000002EA9DA6E825E5E401BF67B629D3A3F40,"127 South Yunnan Road, Huangpu",12:00 PM,6:00 AM,Snakes,Shao Mai.,Fixed,Next to Lawson.,General China,131,2,Spring 2016,3,Shanghai,4,Very soft inside. Tastes like dumplings.,N/A,"<IMG SRC=""https://web.fulcrumapp.com/shares/3f97b78e5ae90a62/photos/9b300979-dc3c-4416-8231-2e41094e4aef"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E61000004B2025766D595E407E5182FE423B3F40,"456 Zaoyang Road, Pudong ",10:00 PM,2:00 PM,Fried Chicken,Fresh fried chicken cooked in a large pot. Five kuai for a big bag. ,Moving,Opposite side of the grocery store.,Taiwan,132,5,Spring 2016,3,Anhui,3,"She is the only vendor who stays on Zaoyang Road. Oil is not clean. The fried chicken is not very tasty and contains too much flour. The vendor has been selling fried chicken strips for 21 years. There's a history of her family of going to Taiwan due to the war several decades ago, which enables her to make the Taiwanese fried chicken. ",N/A,"<IMG SRC=""https://web.fulcrumapp.com/shares/3f97b78e5ae90a62/photos/ac3468f5-43ca-42d2-8e62-efabedf1d093"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E61000006022DE3AFF595E406B60AB048B3B3F40,"3492 North Zhongshan Road, Putuo ",10:30 AM,5:30 AM,Pancake,Breakfast stand.,Fixed,Near the cross. At the entrance of the metro station. ,Singapore,133,7,Spring 2016,3,Shanghai,4,"There are at least 3 stands in 5 minutes' walk that selling the same pancake. The one occupies the most convenient post. According to the truck, it seems to be formalized already. You can also buy drinks there. ",N/A,"<IMG SRC=""https://web.fulcrumapp.com/shares/3f97b78e5ae90a62/photos/9c3bf2ea-6fca-40f5-bc66-7ab19814af8a"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000416150A6D1595E40213B6F63B33B3F40,"89 Jinshajiang Road, Putuo",9:13 PM,9:30 AM,Cold Rice Noodles,"Famous Shanxi food. There are also other Shanxi food offered, such as noodles and soups. The most famous one is the cold rice noodle. You can choose different tops according to your flavor. ",Fixed,N/A,Shanxi ,134,12,Spring 2016,4,Shanxi ,5,"It is just next to another eatery selling the same cold rice noodle, so the business is not as good as its neighbor. Whenever rice noodle is sold out, it ends the business for that day.",N/A,"<IMG SRC=""https://web.fulcrumapp.com/shares/3f97b78e5ae90a62/photos/e1e4800e-7413-4589-ad66-a29f7da58a03"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000EB73B515FB595E40E3C62DE6E73A3F40,"3680 North Zhongshan Road, Putuo",3:00 AM,3:00 PM,Chuar,"Popular chuan'er stand. Not many choices as the Chuan stand 5 minute's away, but many people still line up. ",Fixed,Near the convenient store. At the head of the alley. ,Xinjiang ,135,15,Spring 2016,4,Xinjiang ,3.5,"Plenty of choices, meat recommended. Vendor is friendly to students. The vendor sells food at the same time. His tricycle is just next to his stand. ",N/A,"<IMG SRC=""https://web.fulcrumapp.com/shares/3f97b78e5ae90a62/photos/146a64ed-0a77-4a1e-a713-b1c1741c5ebf"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E61000009833DB15FA595E406536C824233B3F40,"3612 North Zhongshan Road, Putuo",11:00 PM,10:00 AM,Barbecue,"Delicious Turkish and Xinjiang roast chicken chest. Various choice in meat with rice, with steamed bread or rolls. The stand is licensed and obtains a fixed Fixed. ",Fixed,Near the Cafe and Bar. ,Turkey,136,12,Spring 2016,4.5,Xinjiang ,5,"The chicken breast is fresh and great. The price is a little higher comparing to the informal street food around it. The buns are not freshly baked but keep steamed, so it's not the original flavor. Rolls are recommended.",N/A,"<IMG SRC=""https://web.fulcrumapp.com/shares/3f97b78e5ae90a62/photos/66488778-9592-4c73-9878-95e3b399cb6f"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E610000025AFCE3120645E403485CE6BEC423F40,"Qishan Road, Pudong ",N/A,N/A,"Fried Dishes, Chuar, Handmade Dumplings",N/A,Fixed,Across a residential community. Near a bus stop.,General China,154,10,Spring 2016,1,N/A,5,N/A,N/A,"<IMG SRC=""https://web.fulcrumapp.com/shares/3f97b78e5ae90a62/photos/1fdf42ea-fe08-4aca-89dc-a4fc91acea63%2C465edc9c-e354-41c4-b818-034b490f1e53"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000C8B7770DFA595E403C122F4FE73A3F40,"3700 North Zhongshan Road, Putuo",1:30 AM,11:30 AM,Fried Noodles and Rice,All kinds of fried noodles and rice. Self-help choosing additional ingredients. The noodle is a little bit salty for those who are used to light food. ,Fixed,Inside the lane.,General China,137,8,Spring 2016,3.5,Anhui ,4,"The vendors are couple, and they are nice. They recommend to add ham or meat into the fried noodles and rice next time. There is one also doing fried rice and noodles just right in front of them. They compete with each other when there is a customer come. ",N/A,"<IMG SRC=""https://web.fulcrumapp.com/shares/3f97b78e5ae90a62/photos/9422b04e-b5eb-4574-9d23-9135f46e287d"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000A98427F4FA595E400D7041B62C3B3F40,"3636 North Zhongshan Road, Putuo ",11:30 PM,9:00 AM,Drinks and Hong Kong Snacks ,"The drinks are about up to average, but the snacks are not freshly made. ",Fixed,Fixed Fixed.,Hong Kong ,138,12,Spring 2016,3,Fujian ,5,Lots of drinks. The famous Ji dan zai (egg pancake) and Bo lo yau are on the vendor's recommended list. There are small tables and chairs outside for costumes to sit. This stand is very close to the large cluster of Chuan stands. Many people get thirsty when eating the Chuans and come to buy drinks. ,N/A,"<IMG SRC=""https://web.fulcrumapp.com/shares/3f97b78e5ae90a62/photos/684d70ec-0082-46be-8c7b-3a5310269a84"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E610000064E94317D4595E400322C495B33B3F40,"83 Jinshajiang Road, Putuo",10:00 PM,9:00 AM,Cold Rice Noodles,"Real Shaanxi cuisine, even the red pepper powder is made by Shaanxi local pepper. ",Fixed,N/A,Shaanxi ,139,10,Spring 2016,4,Shaanxi ,5,"Able to deliver. In the eatery, there are lots of post-it on the wall, recording the reviews of customers and their memories. You may find one for our class there.",N/A,"<IMG SRC=""https://web.fulcrumapp.com/shares/3f97b78e5ae90a62/photos/ea1aad5b-c09f-444f-9abe-4a6b8a7ce610"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000A8363811FD595E404B051555BF3A3F40,"3716 North Zhongshan Road, Putuo",10:30 AM,5:30 AM,Tofu Soup (Northeastern Chinese Breakfast),Breakfast stand selling tofu soup,Fixed,Next to Lianhua Supermarket.,Northeastern China,140,4,Spring 2016,5,Henan ,4,"Fusion with Henan cursine, Hu la tang(soup with pepper). There is mushroom and spicy in the soup. It is tasty with vinegar. The vendor first learned how to make Northeastern Tofu Soup and then developed it into the current version.",N/A,"<IMG SRC=""https://web.fulcrumapp.com/shares/3f97b78e5ae90a62/photos/b6b1189b-6a6d-4a87-b919-6d5b28e4ef73"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000CA1AF5108D625E409529E620E83C3F40,No. 1642 Zhangyang Road,10:00 PM,2:30 AM,Chuar,N/A,Moving,In front of the subway exit,N/A,266,10,Spring 2017,3.5,N/A,3,N/A,N/A,N/A
0101000020E6100000696E85B01A5D5E40B876A22424363F40,"Yongjia Road and Jiashan Road, Huangpu",1:00 AM,6:00 AM,Skewers and Duck Neck,N/A,Moving,N/A,Hubei,141,10,Spring 2016,3.8,Henan,2,"The cheap price makes me doubt his cleanliness, so we didn't try.",N/A,"<IMG SRC=""https://web.fulcrumapp.com/shares/3f97b78e5ae90a62/photos/53415bfa-4630-40df-83e7-92c0d9dae200"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000FA42C879FF5C5E40016A6AD95A373F40," 610 Nanchang Road, Huangpu",10:00 AM,5:30 AM,Tofu Soup,N/A,Moving,N/A,Northern China,143,4,Spring 2016,4,Northern China,4,N/A,N/A,"<IMG SRC=""https://web.fulcrumapp.com/shares/3f97b78e5ae90a62/photos/e913fa86-42b4-49ee-afdd-f4a93b363058"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E610000016A6EF35045D5E403E213B6F63373F40,"595 Nanchang Road, Huangpu",10:30 AM,5:00 AM,Jianbing/Pancake,N/A,Moving,N/A,Shandong,144,4,Spring 2016,3,Shandong,2,"Normally, traditional ShanDong JianBing is only a pancake with two long leeks. However, here in SH, people add sweet sauce in it. ",N/A,"<IMG SRC=""https://web.fulcrumapp.com/shares/3f97b78e5ae90a62/photos/dda4709c-a250-446f-bf69-3db5d2494e58"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E61000000951BEA0855E5E401EA9BEF38B3A3F40,"168  South Yunnan Road, Huangpu",12:00 AM,7:00 AM,Tofu Soup,N/A,Fixed,Diagonal from the Hui Tong Tower.,Shanghai ,145,2.5,Spring 2016,3,Shanghai,2,"The starting price is just for the tofu itself, each addition may cost extra.",N/A,"<IMG SRC=""https://web.fulcrumapp.com/shares/3f97b78e5ae90a62/photos/e9116931-349d-417c-a718-b7c553040c88"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000AD32535A7F5E5E4078B306EFAB3A3F40,"565 East Jinling Road near South Yunnan Road, Huangpu",1:00 AM,10:00 PM,Fried pork,Stand offering crispy fried pork.,Moving,Crossroad of South Yunnan Road and East Jinling Road.,Shanghai,146,9,Spring 2016,4,Shanghai,2,"Portions are relatively small, so the cost adds up fast depending on what you get.",N/A,"<IMG SRC=""https://fulcrumapp.s3.amazonaws.com/photos/large_a812e20a-aacb-4d78-ab42-cbaeede983f4-9c7d2d0c-7e56-4ee1-ae5a-9a5b8085079d.jpg?AWSAccessKeyId=AKIAINLD3OFR6WK7JO3Q&Signature=NKx3lPuYagIdXNNaogFppFcD3so%3D&Expires=1485144678"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000A16AF46A805E5E4064AC36FFAF3A3F40,"367 South Yunnan Road, Huangpu",1:00 AM,10:00 PM,BBQ,Stand offering grilled Chicken thigh meat.,Fixed,Crossroad of South Yunnan Road and East Jinling Road.,Shanghai,147,10,Spring 2016,3,Shanghai,2,The meat is juicy. It is covered with spices similar to those found in Chuar (Xinjiang style). ,N/A,"<IMG SRC=""https://web.fulcrumapp.com/shares/3f97b78e5ae90a62/photos/21227135-d14e-4797-b7d9-325d4b03bfc9"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E61000009A0B5C1E6B5E5E40B189CC5CE03A3F40,"288 East Ninghai Road, Huangpu",N/A,N/A,Egg Pancake (with various toppings),N/A,Fixed,About 100 feet from the subway exit.,Shanghai ,148,5,Spring 2016,5,N/A,3,Absolutely delicious. The fried dough inside gives it a unique yet mouthwatering taste. the sauce is a bit sweet compared to that of the north.,N/A,"<IMG SRC=""https://web.fulcrumapp.com/shares/3f97b78e5ae90a62/photos/63fbb91f-165b-4f6e-8660-db98b06e12a5"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E610000062D8614CFA5C5E40B1E07EC003373F40,"187 South Xiangyang Road, Huangpu",8:00 PM,6:30 AM,Jianbing/Pancake,Small little square area.,Fixed,N/A,Shandong,149,5,Spring 2016,4,Fujian,2,N/A,N/A,"<IMG SRC=""https://web.fulcrumapp.com/shares/3f97b78e5ae90a62/photos/5ddb7431-4e06-480a-a55a-0580fe625056"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E61000008196AE601B5D5E4013D6C6D809373F40,"1120 Middle Fuxing Road, Huangpu",1:00 AM,5:00 PM,Shaomai,Cart of fried noodles and rice.,Moving,Opposite to  1120 accross the street.,Anhui,150,8,Spring 2016,4.5,Anhui,3.5,Lovely hardworking woman who uses the pan and fire very well.. skillege in the village ,N/A,"<IMG SRC=""https://web.fulcrumapp.com/shares/3f97b78e5ae90a62/photos/320aea5c-31b1-452a-a40c-864d81d32547"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000E8BD3104005D5E402B6EDC627E363F40,"247 South Xiangyang Road, Huangpu",4:00 AM,7:00 PM,Chuar,Skewers. ,Moving,On the cross with Yongkang Road. ,Anhui,151,10,Spring 2016,4.7,Anhui,4.3,N/A,N/A,"<IMG SRC=""https://web.fulcrumapp.com/shares/3f97b78e5ae90a62/photos/70d170d3-e95b-4bae-ae61-697a2b232774"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000F0DE5163425D5E40026729594E363F40,"85 Yongkang Road, Huangpu",2:00 AM,11:00 PM,Burger ,Burger mini stand.,Moving,N/A,America,152,30,Spring 2016,4.2,Heilongjiang,4,Lovely man who wears face mask.,N/A,"<IMG SRC=""https://web.fulcrumapp.com/shares/3f97b78e5ae90a62/photos/9702dbde-9a17-482b-afda-0995f6db8589"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000501C40BFEF635E400BED9C6681423F40,"1582 Qishan Road, Pudong",N/A,N/A,"Fried Dishes, Chuar, Fried Noodles",No sign of vending area. All night vendors does not know about vending areas. ,Fixed,Facing a community. Near a bus stop.,General China,155,10,Spring 2016,3,N/A,3,Can be noisy during the night.,N/A,"<IMG SRC=""https://web.fulcrumapp.com/shares/3f97b78e5ae90a62/photos/f6dbb526-dc95-40f9-97fc-1fc7365b354f%2C2f4ee57c-5a31-4e03-bd07-b8e67a387306"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000F435CB65A3635E40A510C8258E403F40,"155 Deping Road, Pudong",4:00 AM,9:00 PM,"Shrimps, Crawfish, Seafood, Fried Dishes",N/A,Fixed,Far from both communities. Near a bus stop.,General China,156,20,Spring 2016,4,N/A,4,Not a typical vending area.,N/A,"<IMG SRC=""https://web.fulcrumapp.com/shares/3f97b78e5ae90a62/photos/62771c30-aa85-4a9e-9b77-ed9eb463e8e5%2Cd1cd8f4d-5c04-47bc-97b4-317d459adab3"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E61000003FC91D3691645E401EA5129ED03F3F40,"Jinyang Road, Pudong",N/A,N/A,"Youtiao/Fried Dough Sticks, Congyou Bing/Spring Onion Pancake, Jianbing/Pancake, Rice cake ",N/A,Fixed,N/A,General China,157,5,Spring 2016,4,N/A,4,N/A,N/A,"<IMG SRC=""https://web.fulcrumapp.com/shares/3f97b78e5ae90a62/photos/0a3ee892-525e-46be-8bd8-67859dd4ba55%2C79814fb9-5556-4d9b-88e7-5dd30d5049e1"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E61000002AC93A1C5D615E409A27D714C8383F40,"307 Pudian Road, Pudong",N/A,N/A,N/A,N/A,Fixed,N/A,N/A,158,0,Spring 2016,1,N/A,1,N/A,N/A,"<IMG SRC=""https://web.fulcrumapp.com/shares/3f97b78e5ae90a62/photos/3917dd14-1517-4ec3-9fff-5330041a0e1c%2C27c2e277-7c36-4bfa-b888-56d6a4eec0d2"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000DAE21A9FC9615E405DBF60376C3B3F40,"Songlin Road, Pudong",N/A,N/A,"Dumplings, Pancakes, Youtiao/Fried Dough Sticks",N/A,Fixed,N/A,General China,159,4,Spring 2016,4,N/A,4,N/A,N/A,"<IMG SRC=""https://web.fulcrumapp.com/shares/3f97b78e5ae90a62/photos/31276304-d2c7-4ec4-8b57-0e8c36ecae35%2C97a462db-d07a-48c4-95a0-ffed3cb1ee64"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
,,,,,,,,,316,,,,,,,,
,,,,,,,,,317,,,,,,,,
0101000020E6100000D122DBF97E645E401A87FA5DD83E3F40,"Lingshan Road, Pudong",N/A,N/A,N/A,N/A,Fixed,N/A,N/A,160,0,Spring 2016,1,N/A,1,N/A,N/A,"<IMG SRC=""https://web.fulcrumapp.com/shares/3f97b78e5ae90a62/photos/e9647c96-ca92-41c6-bd0e-759938e952b7%2C4f38894e-383e-4cb0-b30d-24505d2fc80e"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E610000074D3669C86645E407CD3F4D9013F3F40," Yushan Road Bus Stop (Bus 723), Pudong",N/A,N/A,N/A,N/A,Fixed,N/A,N/A,161,0,Spring 2016,1,N/A,1,N/A,N/A,"<IMG SRC=""https://web.fulcrumapp.com/shares/3f97b78e5ae90a62/photos/63cd2161-ea4c-4ea8-ba57-54964ff844f5%2C23b93dac-a634-4b43-9002-0919f68c527b"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E610000045662E7079615E40D2C3D0EAE4383F40,"321 Pudian Road (near Pudian Station), Pudong",12:00 AM,12:00 AM,Noodles and soup,Henan Beef Noodles.,Fixed,N/A,Henan,162,8.5,Fall 2015,,Henan Province ,1,You can sit inside to have hot meals. Inside room is dark because the lights are not very bright. Outside shop has a stall selling cold noodles. Mainly for take-outs or waimai.,N/A,"<IMG SRC=""http://i62.tinypic.com/2qjg1eu.jpg"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E610000073BED87BF1645E40B6D8EDB3CA403F40,N/A,12:00 AM,5:00 AM,Jianbing/Pancake,"The jianbing stand is like a Hermit crab, renting a second-hand jewelry store as its ""shell"" for the morning.",Moving,Outskirt of the Jinyang market.,Shandong,163,3.5,Fall 2015,,Shandong,3.5,One of the best Jianbing I have ever tried.,N/A,"<IMG SRC=""http://i59.tinypic.com/fbm6on.jpg"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E610000045B9347EE1615E40E4D9E55B1F3A3F40,N/A,2:00 AM,10:00 PM,Pancakes,Cart serving Henanese pancakes,Moving,Directly across from the front door of NYU Shanghai campus.,Henan,164,N/A,Spring 2015,5,Nanjing,3,Vendor came to Shanghai last year.,N/A,"<IMG SRC=""http://images.nationalgeographic.com/wpf/media-live/photos/000/084/cache/fried-shanghai-dumplings_8418_600x450.jpg"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E61000002A53CC41D05E5E40E44A3D0B42393F40,N/A,10:00 AM,5:30 AM,Congee,Congee.,Fixed,"End of Shouning Road, beginning of South Xizang Road.",Shanghai,165,N/A,Spring 2015,4,Shanghai,5,Run by a friendly Shanghai local outside his apartment.,N/A,"<IMG SRC=""http://i58.tinypic.com/2yvkzrb.jpg"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E610000028EE7893DF5E5E406F0F4240BE443F40,"2345 North Sichuan Road, Hongkou",11:30 AM,6:30 AM,Shanghainese snacks,Milk flavor rice cake.,Fixed,N/A,Shanghai,166,N/A,Spring 2015,3,Shanghai,4,N/A,N/A,"<IMG SRC=""http://i.imgur.com/o9QqhE6.png"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E61000004033880FEC5E5E40AE11C138B8443F40,"50 Tianai Road, Hongkou",9:00 PM,10:00 AM,Breakfast,Linglingji deli.,Fixed,N/A,Jiangsu,167,N/A,Spring 2015,4,jiangsu,4,N/A,N/A,"<IMG SRC=""http://i.imgur.com/tAnsckw.png"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E610000059FAD005F55E5E4080290307B4443F40,"50 Tianai Road, Hongkou",6:00 PM,5:30 AM,Breakfast,Zhangji fried dough stick.,Fixed,N/A,Shanghai,168,N/A,Spring 2015,4,Shanghai,3,N/A,N/A,"<IMG SRC=""http://i.imgur.com/L5p7XsN.png"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000ED0DBE3099635E40C4EE3B86C73E3F40,N/A,9:00 AM,5:00 AM,Rice Dumpling,Rice dumpling stand.,Fixed,N/A,N/A,169,N/A,Spring 2015,2.5,Anhui,4,N/A,N/A,"<IMG SRC=""http://i62.tinypic.com/xbbjgy.jpg"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E61000005551BCCADA5E5E406B63EC8497383F40,N/A,10:00 AM,6:00 AM,Pancakes,Dongbei Pancakes.,Fixed,Right next to the Tang Yuan (Dumpling) Stall.,Northeastern China,170,N/A,Spring 2015,4,Dongbei,3,Run like an informal restaurant.,N/A,"<IMG SRC=""http://i59.tinypic.com/k356vs.jpg"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E610000045B9347EE1615E40E4D9E55B1F3A3F40,N/A,2:00 AM,10:00 PM,Pancakes,Cart serving Henanese pancakes.,Moving,Directly across from the front door of NYU Shanghai campus.,Henan,171,N/A,Spring 2015,5,Nanjing,3,Vendor came to Shanghai last year.,N/A,"<IMG SRC=""http://images.nationalgeographic.com/wpf/media-live/photos/000/084/cache/fried-shanghai-dumplings_8418_600x450.jpg"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
